record_id,event_id,editions,year,area,kind,parent_id,source_id,title,authors,answer,content_status,content_format,solution_status,solution_reference_record_id,has_question,has_solution,has_hints,asset_count,question_chars,solution_chars,source_url,raw_path,markdown_path
ccbc16:subpuzzle:c16-brackets:1701,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1701,你说话带括号 第 1701 题,,琥珀,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,10,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1701,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1701.md
ccbc16:subpuzzle:c16-brackets:1702,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1702,你说话带括号 第 1702 题,,阴阳,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,10,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1702,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1702.md
ccbc16:subpuzzle:c16-brackets:1703,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1703,你说话带括号 第 1703 题,,功勋,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,10,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1703,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1703.md
ccbc16:subpuzzle:c16-brackets:1704,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1704,你说话带括号 第 1704 题,,魂魄,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,10,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1704,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1704.md
ccbc16:subpuzzle:c16-brackets:1705,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1705,你说话带括号 第 1705 题,,枇杷,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,10,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1705,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1705.md
ccbc16:subpuzzle:c16-brackets:1706,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1706,你说话带括号 第 1706 题,,蜉蝣,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,10,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1706,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1706.md
ccbc16:subpuzzle:c16-brackets:1800,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1800,你说话带括号 第 1800 题,,常态,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1800,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1800.md
ccbc16:subpuzzle:c16-brackets:1801,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1801,你说话带括号 第 1801 题,,称奇,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1801,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1801.md
ccbc16:subpuzzle:c16-brackets:1802,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1802,你说话带括号 第 1802 题,,进行曲,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,12,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1802,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1802.md
ccbc16:subpuzzle:c16-brackets:1803,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1803,你说话带括号 第 1803 题,,刨冰,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1803,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1803.md
ccbc16:subpuzzle:c16-brackets:1804,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1804,你说话带括号 第 1804 题,,佛教,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1804,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1804.md
ccbc16:subpuzzle:c16-brackets:1805,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1805,你说话带括号 第 1805 题,,盛誉,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1805,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1805.md
ccbc16:subpuzzle:c16-brackets:1900,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1900,你说话带括号 第 1900 题,,建议,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1900,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1900.md
ccbc16:subpuzzle:c16-brackets:1901,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1901,你说话带括号 第 1901 题,,镇静,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,9,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1901,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1901.md
ccbc16:subpuzzle:c16-brackets:1902,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1902,你说话带括号 第 1902 题,,可疑,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,9,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1902,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1902.md
ccbc16:subpuzzle:c16-brackets:1903,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1903,你说话带括号 第 1903 题,,切忌,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,9,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1903,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1903.md
ccbc16:subpuzzle:c16-brackets:1904,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1904,你说话带括号 第 1904 题,,指针,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1904,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1904.md
ccbc16:subpuzzle:c16-brackets:1905,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1905,你说话带括号 第 1905 题,,反应力,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,5,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1905,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1905.md
ccbc16:subpuzzle:c16-brackets:1906,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1906,你说话带括号 第 1906 题,,发动机,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,12,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1906,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1906.md
ccbc16:subpuzzle:c16-brackets:1907,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1907,你说话带括号 第 1907 题,,外传,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,9,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1907,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1907.md
ccbc16:subpuzzle:c16-brackets:1908,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1908,你说话带括号 第 1908 题,,东躲西藏,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1908,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1908.md
ccbc16:subpuzzle:c16-brackets:1909,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1909,你说话带括号 第 1909 题,,庞然大物,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,8,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1909,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1909.md
ccbc16:subpuzzle:c16-brackets:1910,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1910,你说话带括号 第 1910 题,,东施,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,9,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1910,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1910.md
ccbc16:subpuzzle:c16-brackets:1911,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1911,你说话带括号 第 1911 题,,中科院,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,10,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1911,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1911.md
ccbc16:subpuzzle:c16-brackets:1912,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1912,你说话带括号 第 1912 题,,检修,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,9,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1912,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1912.md
ccbc16:subpuzzle:c16-brackets:1913,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1913,你说话带括号 第 1913 题,,百合,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,4,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1913,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1913.md
ccbc16:subpuzzle:c16-brackets:1914,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1914,你说话带括号 第 1914 题,,皮笑肉不笑,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1914,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1914.md
ccbc16:subpuzzle:c16-brackets:1915,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1915,你说话带括号 第 1915 题,,单位,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,10,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1915,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1915.md
ccbc16:subpuzzle:c16-brackets:1916,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1916,你说话带括号 第 1916 题,,耳光,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,6,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1916,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1916.md
ccbc16:subpuzzle:c16-brackets:1917,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:1917,你说话带括号 第 1917 题,,面点,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,8,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#1917,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_1917.md
ccbc16:subpuzzle:c16-brackets:2,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:2,你说话带括号 第 2 题,,恒等,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,2,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#2,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_2.md
ccbc16:subpuzzle:c16-brackets:200,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:200,你说话带括号 第 200 题,,奶牛,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,4,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#200,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_200.md
ccbc16:subpuzzle:c16-brackets:2000,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:2000,你说话带括号 第 2000 题,,恭喜通关,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,4,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#2000,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_2000.md
ccbc16:subpuzzle:c16-brackets:201,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:201,你说话带括号 第 201 题,,蜜蜂,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,4,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#201,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_201.md
ccbc16:subpuzzle:c16-brackets:202,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:202,你说话带括号 第 202 题,,音调,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,4,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#202,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_202.md
ccbc16:subpuzzle:c16-brackets:203,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:203,你说话带括号 第 203 题,,宝藏,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,4,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#203,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_203.md
ccbc16:subpuzzle:c16-brackets:204,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:204,你说话带括号 第 204 题,,牛肉酱,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,5,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#204,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_204.md
ccbc16:subpuzzle:c16-brackets:205,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:205,你说话带括号 第 205 题,,高压电,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,5,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#205,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_205.md
ccbc16:subpuzzle:c16-brackets:206,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:206,你说话带括号 第 206 题,,鸡飞蛋打,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,6,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#206,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_206.md
ccbc16:subpuzzle:c16-brackets:207,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:207,你说话带括号 第 207 题,,时来运转,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,6,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#207,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_207.md
ccbc16:subpuzzle:c16-brackets:208,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:208,你说话带括号 第 208 题,,水力发电,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,6,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#208,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_208.md
ccbc16:subpuzzle:c16-brackets:209,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:209,你说话带括号 第 209 题,,心口不一,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,6,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#209,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_209.md
ccbc16:subpuzzle:c16-brackets:210,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:210,你说话带括号 第 210 题,,不由自主,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,6,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#210,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_210.md
ccbc16:subpuzzle:c16-brackets:3,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:3,你说话带括号 第 3 题,,变换,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,2,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#3,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_3.md
ccbc16:subpuzzle:c16-brackets:300,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:300,你说话带括号 第 300 题,,太阳,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#300,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_300.md
ccbc16:subpuzzle:c16-brackets:301,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:301,你说话带括号 第 301 题,,车,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,9,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#301,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_301.md
ccbc16:subpuzzle:c16-brackets:302,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:302,你说话带括号 第 302 题,,金,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,9,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#302,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_302.md
ccbc16:subpuzzle:c16-brackets:303,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:303,你说话带括号 第 303 题,,电器,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#303,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_303.md
ccbc16:subpuzzle:c16-brackets:304,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:304,你说话带括号 第 304 题,,原子,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,9,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#304,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_304.md
ccbc16:subpuzzle:c16-brackets:305,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:305,你说话带括号 第 305 题,,分数,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,8,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#305,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_305.md
ccbc16:subpuzzle:c16-brackets:306,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:306,你说话带括号 第 306 题,,低音提琴,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,7,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#306,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_306.md
ccbc16:subpuzzle:c16-brackets:307,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:307,你说话带括号 第 307 题,,菱形,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,7,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#307,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_307.md
ccbc16:subpuzzle:c16-brackets:400,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:400,你说话带括号 第 400 题,,一五一十,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,15,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#400,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_400.md
ccbc16:subpuzzle:c16-brackets:401,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:401,你说话带括号 第 401 题,,麦克风,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,10,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#401,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_401.md
ccbc16:subpuzzle:c16-brackets:402,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:402,你说话带括号 第 402 题,,多面体,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,11,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#402,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_402.md
ccbc16:subpuzzle:c16-brackets:403,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:403,你说话带括号 第 403 题,,南水北调,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,6,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#403,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_403.md
ccbc16:subpuzzle:c16-brackets:404,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:404,你说话带括号 第 404 题,,一丝不苟,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,6,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#404,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_404.md
ccbc16:subpuzzle:c16-brackets:500,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:500,你说话带括号 第 500 题,,原封不动,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,13,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#500,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_500.md
ccbc16:subpuzzle:c16-brackets:501,ccbc16,CCBC 16,2025,造纸,subpuzzle,ccbc16:puzzle:48,c16-brackets:501,你说话带括号 第 501 题,,微不足道,available,text,available_via_parent,ccbc16:puzzle:48,True,False,False,0,13,0,https://ccbc16.cipherpuzzles.com/data/puzzle_script/c16-brackets.js#501,data/raw/ccbc16/data/puzzle_script/c16-brackets.js,data/processed/markdown/ccbc16/ccbc16_subpuzzle_c16-brackets_501.md
